WALIS U-Series ID,Is this datapoint public?,Material type,Details on dated material,Were U-Series data recalculated?,Type of spectrometry,Are RSL estimates available for this record?,Reference(s),IGSN,Sample ID,Analysis ID,Reported ID,Date of analysis,Accepted?,Reason for rejection,Accepted in other study?,Reason for rejection in other studies,Other study ID,Screening,Location,Site,Additional site information,Latitude (decimal degrees),Longitude (decimal degrees),Reported Latitude,Reported Longitude,Are Lat/Long estimated?,Comments on geographic coordinates,Original elevation datum used,Elevation measurement method,Reported elevation (m),Reported elevation uncertainty (m),Elevation above MSL (m),Elevation uncertainty used (m),Elevation comments,Reported in situ?,Type of deposit,Distance from base of deposit (m),Sampled material,Additional sample context,paleo RSL (m),paleo RSL uncertainty (m),Pa/Th age?,14C age?,Instrument,Decay constants,Comments on decay constants,Calibration method for 230Th/238U ratio,Calibration method for 234U/238U ratio,Comments on spike calibration,How was speleothem mineralogy determined?,Speleothem mineralogy,Other screening techniques applied,Published % calcite,Interpreted % calcite,[230Th/232Th]ACT backcalculated?,[232Th/238U]ACT backcalculated?,[230Th/238U]ACT backcalculated?,[234Th/238U]ACT backcalculated?,[232Th] (ppb),[232Th] (ppb) uncertainty (±2σ),[238U] (ppm),[238U] (ppm) uncertainty (±2σ),Atomic ratio (232Th/238U)*10^5,Initial 230Th/232Th,[230Th/232Th]ACT,[230Th/232Th]ACT uncertainty (±2σ),[232Th/238U]ACT,[232Th/238U]ACT uncertainty (±2σ),[230Th/234U]ACT,[230Th/234U]ACT uncertainty (±2σ),[230Th/238U]ACT,[230Th/238U]ACT uncertainty (±2σ),[234U/238U]ACT,[234U/238U]ACT uncertainty (±2σ),Reported age (ka),"Reported ageuncertainty (ka, ±2σ)",Corrected reported age (ka),"Corrected reported age uncert. (ka, ±2σ)",Reported delta 234U initial (‰),Reported delta 234U (‰) uncertainty (±2σ),Initial 234U/238U,Initial 234U/238U uncertainty (±2σ),Measured 234U/238U,Measured 234U/238U uncertainty (±2σ),Measured delta234U,Measured delta234U uncertainty (±2σ),Comments on age determination,Reference material name for 230Th/238U,Reference material name for 234U/238U,Correction factor for 230Th/238U,Correction factor for 230Th/238U uncertainty (±2σ),Correction factor for 234U/238U,Correction factor for 234U/238U uncertainty (±2σ),Comments,Recalculated [230Th/238U]ACT,Recalculated [230Th/238U]ACT uncertainty (±2σ),Recalculated [234U/238U]ACT,Recalculated [234U/238U]ACT uncertainty (±2σ),Recalculated Conventional Age (ka),Recalculated Conventional Age uncert. (±2σ),Recalculated delta 234Ui (‰),Recalculated delta 234Ui uncertainty (±2σ),Recalculated Conventional Age uncert. w/ decay constant uncertainties (±2σ),Recalculated delta 234Ui uncert. (±2σ) w/ decay constant uncertainties,Comments (age and delta234i),Record created by,Record updated by,Last Update
708,1,Speleothem,vadose speleothems ,No,Mass spectrometer ,No,"Moseley et al., 2013
 Dumitru et al., 2021",,MO13-009,MO13-009-008,Y01-23-2(F)-42 ,,Yes,,,,n/a,,Yucatan Peninsula ,,,20.2897,-87.4227,20.366667,-87.183333,No,"Sample coordinates derived from map in the publication, reported coordinates from the main table in the MS are located offshore",Not reported,Barometric altimeter,-4.9,0.1,-4.9,0.1,A density variation correction of max. 2% is  applicable ,,,,,,,,No,No,MC-ICP-MS ,D2,"238U decay from Jaffey et al., 1971",,,,,,,,,,,,,0.9,0.02,0.399,0.01,,3.5 ±1.3,824,27,,,,,0.6009,0.002,0.9852,0.0019,103.1,0.7,102.8,0.7,,,0.9802,0.0025,,,,,the datum is 1950 AD ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
709,1,Speleothem,vadose speleothems ,No,Mass spectrometer ,No,"Moseley et al., 2013
 Dumitru et al., 2021",,MO13-009,MO13-009-009,Y01-23-2(F)-45 ,,Yes,,,,n/a,,Yucatan Peninsula ,,,20.2897,-87.4227,20.366667,-87.183333,No,"Sample coordinates derived from map in the publication, reported coordinates from the main table in the MS are located offshore",Not reported,Barometric altimeter,-4.9,0.1,-4.9,0.1,A density variation correction of max. 2% is  applicable ,,,,,,,,No,No,MC-ICP-MS ,D2,"238U decay from Jaffey et al., 1971",,,,,,,,,,,,,0.8,0.02,0.412,0.009,,3.5 ±1.3,949,31,,,,,0.6101,0.0024,1.0029,0.0021,102.2,0.8,102,0.8,,,1.0039,0.0028,,,,,the datum is 1950 AD ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
710,1,Speleothem,vadose speleothems ,No,Mass spectrometer ,No,"Moseley et al., 2013
 Dumitru et al., 2021",,MO13-009,MO13-009-010,Y01-23-2(F)-FT ,,Yes,,,,n/a,,Yucatan Peninsula ,,,20.2897,-87.4227,20.366667,-87.183333,No,"Sample coordinates derived from map in the publication, reported coordinates from the main table in the MS are located offshore",Not reported,Barometric altimeter,-4.9,0.1,-4.9,0.1,A density variation correction of max. 2% is  applicable ,,,,,,,,No,No,MC-ICP-MS ,D2,"238U decay from Jaffey et al., 1971",,,,,,,,,,,,,1,0.01,0.313,0.001,,3.5 ±1.3,572,6,,,,,0.5836,0.0027,0.9867,0.0021,98,0.8,97.6,0.9,,,0.9824,0.0028,,,,,the datum is 1950 AD ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
711,1,Speleothem,vadose speleothems ,No,Mass spectrometer ,No,"Moseley et al., 2013
 Dumitru et al., 2021",,MO13-009,MO13-009-011,Y01-23-2(F)-FT2 ,,Yes,,,,n/a,,Yucatan Peninsula ,,,20.2897,-87.4227,20.366667,-87.183333,No,"Sample coordinates derived from map in the publication, reported coordinates from the main table in the MS are located offshore",Not reported,Barometric altimeter,-4.9,0.1,-4.9,0.1,A density variation correction of max. 2% is  applicable ,,,,,,,,No,No,MC-ICP-MS ,D2,"238U decay from Jaffey et al., 1971",,,,,,,,,,,,,1,0.02,0.303,0.007,,3.5 ±1.3,547,18,,,,,0.5707,0.002,0.9884,0.0016,94.2,0.6,93.8,0.7,,,0.9848,0.0021,,,,,the datum is 1950 AD ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
712,1,Speleothem,vadose speleothems ,No,Mass spectrometer ,No,"Moseley et al., 2013
 Dumitru et al., 2021",,MO13-010,MO13-010-001,Y01-24-2b(F)-base ,,Yes,,,,n/a,,Yucatan Peninsula ,,,20.2897,-87.4227,20.366667,-87.183333,No,"Sample coordinates derived from map in the publication, reported coordinates from the main table in the MS are located offshore",Not reported,Barometric altimeter,-5.7,0.1,-5.7,0.1,A density variation correction of max. 2% is  applicable ,,,,,,,,No,No,MC-ICP-MS ,D2,"238U decay from Jaffey et al., 1971",,,,,,,,,,,,,3,0.01,0.34,0.001,,3.5 ±1.3,190,1,,,,,0.5558,0.0019,0.9503,0.0021,97,0.7,95.8,1.2,,,0.9342,0.0029,,,,,the datum is 1950 AD ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
713,1,Speleothem,vadose speleothems ,No,Mass spectrometer ,No,"Moseley et al., 2013
 Dumitru et al., 2021",,MO13-010,MO13-010-002,Y01-24-2b(F)-110 ,,Yes,,,,n/a,,Yucatan Peninsula ,,,20.2897,-87.4227,20.366667,-87.183333,No,"Sample coordinates derived from map in the publication, reported coordinates from the main table in the MS are located offshore",Not reported,Barometric altimeter,-5.7,0.1,-5.7,0.1,A density variation correction of max. 2% is  applicable ,,,,,,,,No,No,MC-ICP-MS ,D2,"238U decay from Jaffey et al., 1971",,,,,,,,,,,,,2.3,0.01,0.781,0.003,,3.5 ±1.3,548,4,,,,,0.5315,0.002,0.9465,0.0019,91,0.6,90.6,0.7,,,0.9306,0.0025,,,,,the datum is 1950 AD ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
714,1,Speleothem,vadose speleothems ,No,Mass spectrometer ,No,"Moseley et al., 2013
 Dumitru et al., 2021",,MO13-010,MO13-010-003,Y01-24-2b(F)-top ,,Yes,,,,n/a,,Yucatan Peninsula ,,,20.2897,-87.4227,20.366667,-87.183333,No,"Sample coordinates derived from map in the publication, reported coordinates from the main table in the MS are located offshore",Not reported,Barometric altimeter,-5.7,0.1,-5.7,0.1,A density variation correction of max. 2% is  applicable ,,,,,,,,No,No,MC-ICP-MS ,D2,"238U decay from Jaffey et al., 1971",,,,,,,,,,,,,3.6,0.02,1.038,0.003,,3.5 ±1.3,456,3,,,,,0.5238,0.0016,0.9413,0.0015,89.7,0.5,89.3,0.6,,,0.9242,0.002,,,,,the datum is 1950 AD ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
585,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-001,PO18-001-001,DI-D1v inner,,Yes,,,,n/a,,Mallorca,Cova del Dimoni,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,2.5,0.25,2.5,0.25,,,,,,,2.5,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,0.393,0.064,3.1023,0.0032,,0.82,19484.1,3158,,,,,0.8069,0.0012,,,120.327,0.389,120.298,0.389,252,2,,,,,180,1,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
586,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-001,PO18-001-002,DI-D1v outer,,Yes,,,,n/a,,Mallorca,Cova del Dimoni,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,2.5,0.25,2.5,0.25,,,,,,,2.5,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,0.152,0.098,2.9385,0.0026,,0.82,48727.5,31297.4,,,,,0.8252,0.0011,,,121.065,0.376,121.053,0.376,281,2,,,,,200,1,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
587,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-001,PO18-001-003,DI-D1v-p5 (outer),,Yes,,,,n/a,,Mallorca,Cova del Dimoni,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,2.5,0.25,2.5,0.25,,,,,,,2.5,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,0.291,0.029,3.0349,0.0017,,0.82,26206.7,2652.8,,,,,0.8226,0.0017,,,119.953,0.498,119.931,0.498,283,2,,,,,202,1,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
588,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-001,PO18-001-004,DI-D1v-p4,,Yes,,,,n/a,,Mallorca,Cova del Dimoni,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,2.5,0.25,2.5,0.25,,,,,,,2.5,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,0.287,0.016,1.8096,0.0009,,0.82,15597.7,866.4,,,,,0.8093,0.0017,,,119.886,0.495,119.848,0.495,259,2,,,,,185,1,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
589,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-001,PO18-001-005,DI-D1v-p3,,Yes,,,,n/a,,Mallorca,Cova del Dimoni,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,2.5,0.25,2.5,0.25,,,,,,,2.5,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,1.116,0.028,2.1456,0.0013,,0.82,4683.1,117.7,,,,,0.7969,0.0017,,,119.362,0.5,119.235,0.503,240,2,,,,,172,1,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
590,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-001,PO18-001-006,DI-D1v-p2,,Yes,,,,n/a,,Mallorca,Cova del Dimoni,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,2.5,0.25,2.5,0.25,,,,,,,2.5,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,1.52,0.047,1.5535,0.0009,,0.82,2436.4,76,,,,,0.7801,0.0016,,,121.357,0.517,121.108,0.531,197,2,,,,,140,1,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
591,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-001,PO18-001-007,DI-D1v-p1 (inner),,Yes,,,,n/a,,Mallorca,Cova del Dimoni,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,2.5,0.25,2.5,0.25,,,,,,,2.5,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,1.002,0.077,1.2343,0.0009,,0.82,3080.3,237.5,,,,,0.8182,0.0018,,,122.321,0.529,122.125,0.538,260,2,,,,,184,1,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
592,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-002,PO18-002-001,DI-D3v 3mm-from straw,,Yes,,,,n/a,,Mallorca,Cova del Dimoni,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,2.5,0.25,2.5,0.25,,,,,,,2.5,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,0.274,0.074,2.2965,0.0015,,0.82,21765.6,5865.4,,,,,0.8484,0.001,,,125.934,0.377,125.907,0.377,293,2,,,,,206,1,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
593,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-002,PO18-002-002,DI-D3v-center1,,Yes,,,,n/a,,Mallorca,Cova del Dimoni,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,2.5,0.25,2.5,0.25,,,,,,,2.5,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,0.737,0.029,2.4336,0.0024,,0.82,8217,329,,,,,0.8142,0.0018,,,123.586,0.557,123.512,0.557,246,2,,,,,173,1,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
594,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-002,PO18-002-003,DI-D3v-center2,,Yes,,,,n/a,,Mallorca,Cova del Dimoni,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,2.5,0.25,2.5,0.25,,,,,,,2.5,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,0.252,0.029,1.4451,0.0017,,0.82,14003.8,1637.2,,,,,0.7993,0.0019,,,124.045,0.581,124.002,0.581,216,2,,,,,152,1,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
595,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-002,PO18-002-004,DI-D3v-6mm-pow1,,Yes,,,,n/a,,Mallorca,Cova del Dimoni,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,2.5,0.25,2.5,0.25,,,,,,,2.5,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,0.355,0.04,2.4452,0.0022,,0.82,17369.9,1934.2,,,,,0.8258,0.0018,,,123.625,0.548,123.59,0.548,266,2,,,,,188,1,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
596,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-002,PO18-002-005,DI-D3v-6mm-pow2,,Yes,,,,n/a,,Mallorca,Cova del Dimoni,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,2.5,0.25,2.5,0.25,,,,,,,2.5,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,1.879,0.043,2.2926,0.0029,,0.82,3024.1,69.8,,,,,0.8109,0.0019,,,123.152,0.579,122.951,0.587,242,2,,,,,171,1,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
597,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-002,PO18-002-006,DI-D3v-8mm-redrill,,Yes,,,,n/a,,Mallorca,Cova del Dimoni,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,2.5,0.25,2.5,0.25,,,,,,,2.5,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,0.533,0.029,2.7149,0.003,,0.82,12741.3,705.3,,,,,0.818,0.0019,,,124.025,0.568,123.977,0.568,250,2,,,,,176,1,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
598,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-002,PO18-002-007,DI-D3v-12mm,,Yes,,,,n/a,,Mallorca,Cova del Dimoni,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,2.5,0.25,2.5,0.25,,,,,,,2.5,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,0.204,0.074,1.9619,0.0022,,0.82,23857.4,8613.2,,,,,0.8104,0.0019,,,122.877,0.566,122.851,0.566,243,2,,,,,172,1,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
599,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-002,PO18-002-008,DI-D3v 15mm,,Yes,,,,n/a,,Mallorca,Cova del Dimoni,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,2.5,0.25,2.5,0.25,,,,,,,2.5,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,0.323,0.108,2.3698,0.0009,,0.82,18228.3,6072.9,,,,,0.8127,0.0009,,,121.816,0.343,121.784,0.344,254,2,,,,,180,1,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
600,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-003,PO18-003-001,DI-D4v-1,,Yes,,,,n/a,,Mallorca,Cova del Dimoni,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,1.1,0.25,1.1,0.25,,,,,,,1.1,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,0.35,0.043,0.1893,0.0001,,0.82,1928,236.4,,,,,1.167,0.0015,,,331.814,3.456,331.438,3.45,431,5,,,,,169,1,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
601,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-003,PO18-003-002,DI-D4v-2,,Yes,,,,n/a,,Mallorca,Cova del Dimoni,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,1.1,0.25,1.1,0.25,,,,,,,1.1,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,0.357,0.052,0.1889,0.0001,,0.82,1873.5,271.7,,,,,1.1594,0.0016,,,328.302,3.423,327.913,3.418,416,5,,,,,165,1,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
602,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-003,PO18-003-003,DI-D4v-3,,Yes,,,,n/a,,Mallorca,Cova del Dimoni,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,1.1,0.25,1.1,0.25,,,,,,,1.1,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,0.753,0.036,0.203,0.0002,,0.82,931.6,44.2,,,,,1.1309,0.0015,,,327.651,3.439,326.745,3.442,359,5,,,,,143,1,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
603,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-004,PO18-004-001,GE-D1v-piece1,,Yes,,,,n/a,,Mallorca,Cova Genovesa,,39.535833,3.330277,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,2,0.25,2,0.25,,,,,,,2,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,0.92,0.05,0.1805,0.0002,,0.82,456.8,25,,,,,0.7618,0.0015,,,120.541,0.545,119.264,0.836,168,2,,,,,120,2,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
604,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-004,PO18-004-002,GE-D1v-piece2,,Yes,,,,n/a,,Mallorca,Cova Genovesa,,39.535833,3.330277,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,2,0.25,2,0.25,,,,,,,2,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,1.263,0.071,0.1782,0.0002,,0.82,326.9,18.4,,,,,0.7584,0.003,,,120.522,0.942,118.733,1.29,162,3,,,,,116,2,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
605,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-005,PO18-005-001,GE-D5v-p1,,Yes,,,,n/a,,Mallorca,Cova Genovesa,,39.535833,3.330277,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,1.5,0.25,1.5,0.25,,,,,,,1.5,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,11.945,0.022,0.4542,0.0005,,0.82,117.7,0.3,,,,,1.0128,0.0017,,,122.468,0.421,117.6,2.443,603,5,,,,,433,1,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
606,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-006,PO18-006-001,OX-D1v-piece5,,Yes,,,,n/a,,Mallorca,Cova de s'Ònix,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,3,0.25,3,0.25,,,,,,,3,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,0.616,0.054,0.2557,0.0002,,0.82,1673.3,146.4,,,,,1.3181,0.0022,,,122.091,0.4,121.767,0.431,1166,3,,,,,827,2,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
607,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-006,PO18-006-002,OX-D1v-piece6,,Yes,,,,n/a,,Mallorca,Cova de s'Ònix,,39.541111,3.336944,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,3,0.25,3,0.25,,,,,,,3,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,1.813,0.187,0.2639,0.0003,,0.82,566.9,58.4,,,,,1.274,0.0039,,,124.153,0.741,123.183,0.886,1068,5,,,,,754,3,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
608,1,Speleothem,Phreatic overgrowths on speleothems,No,Mass spectrometer ,Yes,"Polyak et al., 2018
 Dumitru et al., 2021",,PO18-007,PO18-007-001,PI-D1v-1.4mm,,Yes,,,,n/a,,Mallorca,Coves del Pirata ,,39.499722,3.296111,,,Yes,estimated using Google Earth ,Mean Sea Level / General definition,Metered tape or rod,2.1,0.25,2.1,0.25,,,,,,,2.1,0.75,No,No,MC-ICP-MS ,D3,,,,,,,,,,,,,,0.689,0.053,0.3842,0.0002,,0.82,2068.2,158.4,,,,,1.2136,0.0016,,,126.895,0.381,126.626,0.403,941,3,,,,,658,2,"The initial 230Th/232Th is 0.816, cofirmed by V. Polyak",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
